interaction_id|customer_id|interaction_type|interaction_date
23973|86690|Chat|2025-01-09
23974|32391|Chat|2025-01-08
23975|43596|Chat|2025-01-08
23976|80813|Email|2025-01-09
23977|43831|Chat|2025-01-06
23978|6998|Chat|2025-01-08
23979|85852|Chat|2025-01-06
23980|36854|Email|2025-01-05
23981|85048|Chat|2025-01-09
23982|12251|Chat|2025-01-08
23983|58397|Email|2025-01-10
23984|25247|Chat|2025-01-11
23985|72|Email|2025-01-09
23986|69358|Email|2025-01-07
23987|95072|Chat|2025-01-06
23988|34672|Chat|2025-01-09
23989|34654|Chat|2025-01-10
23990|75176|Chat|2025-01-11
23991|56801|Chat|2025-01-12
23992|58792|Call|2025-01-11
23993|33377|Chat|2025-01-08
23994|13908|Chat|2025-01-12
23995|65909|Chat|2025-01-07
23996|30956|Chat|2025-01-06
23997|99411|Chat|2025-01-04
23998|5059|Chat|2025-01-08
23999|45493|Chat|2025-01-10
24000|15095|Email|2025-01-09
24001|96030|Chat|2025-01-04
24002|12347|Chat|2025-01-08
24003|96481|Chat|2025-01-09
24004|97086|Email|2025-01-07
24005|98903|Email|2025-01-09
24006|81002|Chat|2025-01-09
24007|68329|Chat|2025-01-08
24008|57551|Chat|2025-01-08
24009|46740|Chat|2025-01-10
24010|45355|Chat|2025-01-09
24011|15083|Chat|2025-01-08
24012|57575|Email|2025-01-06
24013|95094|Chat|2025-01-10
24014|20688|Chat|2025-01-11
24015|27912|Chat|2025-01-10
24016|40683|Call|2025-01-06
24017|17271|Email|2025-01-07
24018|59745|Email|2025-01-08
24019|88664|Chat|2025-01-05
24020|95752|Chat|2025-01-10
24021|51911|Chat|2025-01-08
24022|86884|Chat|2025-01-13
24023|20846|Email|2025-01-05
24024|6926|Chat|2025-01-08
24025|5533|Chat|2025-01-05
24026|68766|Chat|2025-01-07
24027|93938|Chat|2025-01-07
24028|35701|Chat|2025-01-07
24029|63587|Chat|2025-01-10
24030|30220|Chat|2025-01-05
24031|78851|Chat|2025-01-11
24032|65446|Chat|2025-01-07
24033|4671|Chat|2025-01-08
24034|67812|Email|2025-01-09
24035|49309|Chat|2025-01-09
24036|51621|Email|2025-01-06
24037|43280|Chat|2025-01-08
24038|37230|Email|2025-01-08
24039|6656|Call|2025-01-04
24040|72734|Chat|2025-01-06
24041|62518|Chat|2025-01-10
24042|29103|Chat|2025-01-13
24043|70410|Email|2025-01-11
24044|13876|Email|2025-01-12
24045|23149|Chat|2025-01-06
24046|8076|Chat|2025-01-07
24047|17691|Chat|2025-01-09
24048|66621|Chat|2025-01-07
24049|12359|Chat|2025-01-06
24050|79458|Email|2025-01-07
24051|38226|Chat|2025-01-07
24052|42312|Chat|2025-01-05
24053|11713|Chat|2025-01-08
24054|9970|Chat|2025-01-06
24055|43871|Call|2025-01-10
24056|31098|Chat|2025-01-08
24057|14518|Chat|2025-01-10
24058|86487|Chat|2025-01-10
24059|31300|Email|2025-01-09
24060|7441|Call|2025-01-10
24061|99006|Chat|2025-01-09
24062|67448|Chat|2025-01-09
24063|56485|Chat|2025-01-10
24064|91946|Chat|2025-01-09
24065|69970|Email|2025-01-07
24066|38235|Chat|2025-01-09
24067|54233|Chat|2025-01-10
24068|89142|Chat|2025-01-12
24069|34146|Email|2025-01-08
24070|2433|Email|2025-01-06
24071|87073|Chat|2025-01-08
24072|62136|Email|2025-01-06
24073|89867|Chat|2025-01-10
24074|86598|Email|2025-01-07
24075|97117|Chat|2025-01-07
24076|6199|Email|2025-01-07
24077|99548|Chat|2025-01-07
24078|7304|Email|2025-01-09
24079|6383|Chat|2025-01-07
24080|33646|Call|2025-01-07
24081|40739|Chat|2025-01-07
24082|16738|Chat|2025-01-12
24083|80901|Call|2025-01-10
24084|10399|Call|2025-01-11
24085|35020|Call|2025-01-10
24086|63887|Chat|2025-01-09
24087|38948|Email|2025-01-09
24088|95177|Chat|2025-01-09
24089|44812|Chat|2025-01-10
24090|55871|Chat|2025-01-08
24091|22208|Email|2025-01-06
24092|98492|Chat|2025-01-07
24093|24259|Call|2025-01-08
24094|93490|Chat|2025-01-11
24095|36978|Chat|2025-01-09
24096|93679|Chat|2025-01-11
24097|59244|Email|2025-01-09
24098|99405|Email|2025-01-07
24099|14475|Email|2025-01-09
24100|53817|Chat|2025-01-08
24101|19728|Chat|2025-01-10
24102|87624|Chat|2025-01-13
24103|93008|Chat|2025-01-08
24104|35797|Chat|2025-01-10
24105|82153|Chat|2025-01-08
24106|31277|Chat|2025-01-13
24107|57142|Chat|2025-01-11
24108|3844|Chat|2025-01-11
24109|20248|Chat|2025-01-10
24110|12357|Chat|2025-01-06
24111|62410|Email|2025-01-07
24112|13203|Chat|2025-01-09
24113|4159|Chat|2025-01-13
24114|97729|Chat|2025-01-05
24115|63846|Call|2025-01-10
24116|83126|Email|2025-01-08
24117|25453|Email|2025-01-08
24118|66501|Chat|2025-01-11
24119|42856|Email|2025-01-09
24120|98854|Email|2025-01-09
24121|74607|Email|2025-01-09
24122|71055|Email|2025-01-10
24123|67347|Chat|2025-01-10
24124|49884|Call|2025-01-08
24125|96200|Chat|2025-01-10
24126|59477|Chat|2025-01-11
24127|57364|Call|2025-01-12
24128|16827|Email|2025-01-11
24129|17633|Chat|2025-01-08
24130|77964|Chat|2025-01-10
24131|93097|Chat|2025-01-09
24132|45620|Chat|2025-01-09
24133|74511|Chat|2025-01-07
24134|43906|Chat|2025-01-10
24135|15639|Chat|2025-01-09
24136|31675|Chat|2025-01-09
24137|29326|Chat|2025-01-07
24138|71949|Chat|2025-01-06
24139|81536|Chat|2025-01-14
24140|28014|Chat|2025-01-09
24141|6331|Call|2025-01-10
24142|79439|Chat|2025-01-08
24143|99895|Chat|2025-01-09
24144|94342|Chat|2025-01-06
24145|89525|Chat|2025-01-12
24146|44109|Email|2025-01-05
24147|83756|Chat|2025-01-10
24148|1109|Chat|2025-01-06
24149|34843|Chat|2025-01-11
24150|92589|Chat|2025-01-09
24151|45645|Call|2025-01-13
24152|16075|Chat|2025-01-07
24153|11389|Chat|2025-01-08
24154|53308|Chat|2025-01-11
24155|98320|Email|2025-01-08
24156|87619|Email|2025-01-11
24157|59116|Call|2025-01-07
24158|70175|Chat|2025-01-09
24159|8767|Chat|2025-01-07
24160|76419|Email|2025-01-09
24161|49175|Chat|2025-01-09
24162|11851|Email|2025-01-09
24163|38076|Chat|2025-01-12
24164|11973|Chat|2025-01-10
24165|30578|Chat|2025-01-06
24166|15033|Chat|2025-01-10
24167|34747|Chat|2025-01-10
24168|82815|Chat|2025-01-04
24169|72856|Call|2025-01-09
24170|9440|Chat|2025-01-11
24171|45946|Chat|2025-01-10
24172|74253|Chat|2025-01-09
24173|21232|Chat|2025-01-09
24174|72057|Chat|2025-01-09
24175|72156|Chat|2025-01-09
24176|10547|Chat|2025-01-10
24177|77167|Email|2025-01-07
24178|85612|Email|2025-01-07
24179|93029|Chat|2025-01-07
24180|88438|Chat|2025-01-10
24181|92470|Chat|2025-01-09
24182|74521|Chat|2025-01-13
24183|32219|Call|2025-01-09
24184|18444|Chat|2025-01-10
24185|71753|Email|2025-01-09
24186|87132|Email|2025-01-08
24187|66512|Chat|2025-01-10
24188|38309|Chat|2025-01-08
24189|32216|Chat|2025-01-15
24190|23028|Chat|2025-01-11
24191|44735|Chat|2025-01-10
24192|28295|Email|2025-01-07
24193|58522|Chat|2025-01-08
24194|87763|Email|2025-01-12
24195|94147|Chat|2025-01-11
24196|73502|Chat|2025-01-12
24197|88836|Chat|2025-01-08
24198|85220|Chat|2025-01-09
24199|18942|Call|2025-01-07
24200|22946|Chat|2025-01-08
24201|77956|Email|2025-01-07
24202|40323|Chat|2025-01-11
24203|35584|Chat|2025-01-12
24204|69682|Chat|2025-01-10
24205|67523|Chat|2025-01-09
24206|78234|Email|2025-01-14
24207|15306|Call|2025-01-10
24208|79841|Email|2025-01-11
24209|44261|Chat|2025-01-10
24210|79107|Chat|2025-01-08
24211|7649|Call|2025-01-09
24212|23917|Email|2025-01-10
24213|4935|Chat|2025-01-09
24214|49532|Chat|2025-01-09
24215|45141|Chat|2025-01-11
24216|98046|Chat|2025-01-12
24217|17142|Email|2025-01-08
24218|13493|Chat|2025-01-10
24219|86225|Chat|2025-01-11
24220|25104|Email|2025-01-12
24221|23156|Chat|2025-01-13
24222|80560|Chat|2025-01-10
24223|9410|Chat|2025-01-09
24224|7709|Call|2025-01-09
24225|28722|Call|2025-01-05
24226|99163|Chat|2025-01-14
24227|62842|Call|2025-01-09
24228|57427|Call|2025-01-09
24229|75773|Chat|2025-01-12
24230|34290|Chat|2025-01-06
24231|17398|Chat|2025-01-10
24232|3789|Chat|2025-01-11
24233|23161|Chat|2025-01-08
24234|86113|Chat|2025-01-11
24235|43142|Email|2025-01-13
24236|16948|Chat|2025-01-08
24237|27546|Call|2025-01-10
24238|66168|Chat|2025-01-08
24239|30804|Chat|2025-01-07
24240|94486|Chat|2025-01-15
24241|3251|Call|2025-01-12
24242|82792|Email|2025-01-06
24243|92592|Chat|2025-01-11
24244|55396|Chat|2025-01-11
24245|25703|Email|2025-01-08
24246|77165|Chat|2025-01-05
24247|65627|Chat|2025-01-11
24248|68900|Chat|2025-01-10
24249|68087|Email|2025-01-10
24250|37880|Chat|2025-01-13
24251|70789|Call|2025-01-11
24252|86472|Chat|2025-01-08
24253|73661|Email|2025-01-09
24254|2959|Chat|2025-01-11
24255|58923|Email|2025-01-12
24256|73673|Email|2025-01-12
24257|43735|Chat|2025-01-12
24258|33081|Call|2025-01-11
24259|55581|Call|2025-01-08
24260|74000|Email|2025-01-12
24261|90597|Email|2025-01-11
24262|68362|Email|2025-01-08
24263|43058|Chat|2025-01-09
24264|72390|Email|2025-01-09
24265|10137|Email|2025-01-10
24266|49316|Chat|2025-01-11
24267|36861|Call|2025-01-11
24268|7072|Chat|2025-01-09
24269|43307|Email|2025-01-08
24270|6828|Chat|2025-01-07
24271|49863|Chat|2025-01-09
24272|51786|Email|2025-01-09
24273|43559|Chat|2025-01-09
24274|23351|Chat|2025-01-08
24275|62438|Chat|2025-01-12
24276|10812|Email|2025-01-09
24277|86678|Chat|2025-01-10
24278|16169|Chat|2025-01-10
24279|25060|Email|2025-01-09
24280|50403|Chat|2025-01-12
24281|75419|Chat|2025-01-07
24282|67786|Chat|2025-01-14
24283|16439|Chat|2025-01-12
24284|56453|Chat|2025-01-09
24285|74603|Call|2025-01-09
24286|38968|Chat|2025-01-09
24287|22870|Chat|2025-01-11
24288|14150|Chat|2025-01-10
24289|29921|Chat|2025-01-10
24290|75171|Chat|2025-01-10
24291|3545|Chat|2025-01-10
24292|76307|Chat|2025-01-11
24293|15784|Chat|2025-01-13
24294|28802|Chat|2025-01-11
24295|79635|Chat|2025-01-07
24296|25915|Chat|2025-01-11
24297|87175|Chat|2025-01-13
24298|97165|Call|2025-01-07
24299|80187|Chat|2025-01-10
24300|460|Chat|2025-01-11
24301|81840|Chat|2025-01-12
24302|98428|Chat|2025-01-11
24303|79749|Chat|2025-01-09
24304|19599|Chat|2025-01-12
24305|95123|Call|2025-01-08
24306|7756|Chat|2025-01-09
24307|9245|Chat|2025-01-05
24308|21136|Chat|2025-01-07
24309|39219|Email|2025-01-10
24310|40663|Chat|2025-01-10
24311|36178|Email|2025-01-10
24312|39796|Email|2025-01-12
24313|15748|Chat|2025-01-09
24314|29403|Chat|2025-01-10
24315|70423|Email|2025-01-11
24316|92250|Email|2025-01-10
24317|67351|Chat|2025-01-10
24318|40627|Chat|2025-01-08
24319|25202|Chat|2025-01-09
24320|49499|Chat|2025-01-12
24321|29595|Email|2025-01-11
24322|40452|Chat|2025-01-09
24323|45917|Email|2025-01-12
24324|93909|Chat|2025-01-09
24325|35269|Chat|2025-01-11
24326|9768|Chat|2025-01-09
24327|79301|Chat|2025-01-07
24328|94606|Chat|2025-01-09
24329|59229|Email|2025-01-14
24330|57043|Email|2025-01-07
24331|42719|Chat|2025-01-10
24332|86327|Email|2025-01-09
24333|35862|Email|2025-01-10
24334|72640|Chat|2025-01-12
24335|87604|Chat|2025-01-10
24336|18572|Chat|2025-01-06
24337|10662|Chat|2025-01-12
24338|70183|Email|2025-01-09
24339|17163|Email|2025-01-12
24340|20394|Email|2025-01-10
24341|59418|Chat|2025-01-12
24342|23823|Chat|2025-01-07
24343|72369|Chat|2025-01-11
24344|33491|Chat|2025-01-09
24345|97035|Chat|2025-01-10
24346|5035|Email|2025-01-14
24347|4204|Email|2025-01-13
24348|23256|Email|2025-01-13
24349|671|Email|2025-01-10
24350|33497|Chat|2025-01-10
24351|41047|Email|2025-01-10
24352|35883|Call|2025-01-10
24353|26488|Email|2025-01-16
24354|61424|Email|2025-01-12
24355|16356|Chat|2025-01-10
24356|50957|Chat|2025-01-08
24357|62788|Chat|2025-01-12
24358|4282|Email|2025-01-12
24359|7972|Chat|2025-01-12
24360|69234|Chat|2025-01-12
24361|77516|Chat|2025-01-14
24362|18423|Chat|2025-01-08
24363|4674|Email|2025-01-11
24364|68303|Chat|2025-01-11
24365|69405|Chat|2025-01-08
24366|72867|Call|2025-01-15
24367|96938|Chat|2025-01-06
24368|44287|Email|2025-01-17
24369|78865|Email|2025-01-15
24370|62285|Chat|2025-01-10
24371|1886|Chat|2025-01-11
24372|88494|Chat|2025-01-12
24373|86015|Chat|2025-01-13
24374|51347|Email|2025-01-15
24375|43287|Call|2025-01-12
24376|27604|Chat|2025-01-14
24377|91797|Email|2025-01-12
24378|45763|Chat|2025-01-10
24379|96784|Chat|2025-01-12
24380|6614|Chat|2025-01-13
24381|9992|Chat|2025-01-09
24382|5596|Chat|2025-01-12
24383|20948|Email|2025-01-17
24384|62906|Chat|2025-01-12
24385|91851|Chat|2025-01-13
24386|43066|Chat|2025-01-15
24387|55583|Call|2025-01-09
24388|62737|Chat|2025-01-13
24389|33848|Chat|2025-01-09
24390|797|Email|2025-01-16
24391|32185|Chat|2025-01-12
24392|33952|Chat|2025-01-12
24393|44825|Email|2025-01-12
24394|69854|Email|2025-01-13
24395|8966|Email|2025-01-09
24396|2141|Chat|2025-01-13
24397|5353|Call|2025-01-09
24398|90928|Call|2025-01-13
24399|90110|Email|2025-01-11
24400|83456|Chat|2025-01-10
24401|25843|Chat|2025-01-07
24402|51327|Email|2025-01-11
24403|13427|Chat|2025-01-12
24404|48933|Call|2025-01-12
24405|76677|Email|2025-01-12
24406|2619|Chat|2025-01-10
24407|95545|Chat|2025-01-13
24408|59249|Chat|2025-01-11
24409|32430|Chat|2025-01-12
24410|66484|Chat|2025-01-10
24411|50437|Chat|2025-01-09
24412|67265|Email|2025-01-11
24413|21944|Email|2025-01-12
24414|69063|Chat|2025-01-14
24415|98192|Chat|2025-01-08
24416|20312|Email|2025-01-10
24417|79873|Email|2025-01-10
24418|82738|Chat|2025-01-11
24419|31740|Email|2025-01-08
24420|95934|Email|2025-01-12
24421|80132|Chat|2025-01-10
24422|57357|Chat|2025-01-12
24423|77152|Chat|2025-01-15
24424|66359|Chat|2025-01-12
24425|82674|Email|2025-01-10
24426|86676|Chat|2025-01-10
24427|89181|Chat|2025-01-15
24428|91158|Chat|2025-01-08
24429|18914|Chat|2025-01-13
24430|38496|Chat|2025-01-11
24431|39558|Chat|2025-01-15
24432|60025|Chat|2025-01-10
24433|82076|Chat|2025-01-09
24434|49189|Chat|2025-01-09
24435|12649|Chat|2025-01-08
24436|52597|Chat|2025-01-13
24437|50612|Chat|2025-01-14
24438|24078|Email|2025-01-11
24439|71143|Chat|2025-01-13
24440|68313|Email|2025-01-10
24441|45835|Email|2025-01-10
24442|24453|Chat|2025-01-11
24443|6372|Chat|2025-01-11
24444|30126|Chat|2025-01-09
24445|32789|Chat|2025-01-14
24446|92171|Chat|2025-01-11
24447|78714|Email|2025-01-09
24448|29756|Chat|2025-01-09
24449|21390|Call|2025-01-11
24450|58847|Email|2025-01-12
24451|67937|Email|2025-01-13
24452|61000|Chat|2025-01-12
24453|56388|Chat|2025-01-14
24454|11244|Email|2025-01-13
24455|7690|Email|2025-01-11
24456|96948|Chat|2025-01-13
24457|73823|Chat|2025-01-10
24458|34527|Chat|2025-01-12
24459|45708|Chat|2025-01-13
24460|93819|Chat|2025-01-12
24461|43098|Email|2025-01-12
24462|54320|Chat|2025-01-13
24463|56788|Call|2025-01-12
24464|55525|Chat|2025-01-14
24465|88733|Email|2025-01-09
24466|96482|Chat|2025-01-11
24467|52970|Email|2025-01-08
24468|16956|Chat|2025-01-10
24469|44010|Chat|2025-01-12
24470|81604|Chat|2025-01-12
24471|56947|Chat|2025-01-12
24472|94848|Chat|2025-01-10
24473|47903|Chat|2025-01-11
24474|62348|Chat|2025-01-10
24475|18834|Chat|2025-01-15
24476|79039|Chat|2025-01-12
24477|2523|Chat|2025-01-11
24478|52527|Call|2025-01-12
24479|12964|Chat|2025-01-09
24480|51417|Chat|2025-01-06
24481|81941|Chat|2025-01-09
24482|12247|Call|2025-01-10
24483|30028|Chat|2025-01-10
24484|24736|Email|2025-01-13
24485|15063|Chat|2025-01-10
24486|90064|Chat|2025-01-10
24487|57669|Call|2025-01-06
24488|45868|Chat|2025-01-12
24489|58613|Chat|2025-01-09
24490|98558|Email|2025-01-10
24491|78698|Chat|2025-01-08
24492|40540|Chat|2025-01-10
24493|96592|Chat|2025-01-07
24494|99268|Email|2025-01-13
24495|62865|Chat|2025-01-12
24496|93961|Chat|2025-01-16
24497|60459|Chat|2025-01-11
24498|22909|Chat|2025-01-12
24499|10345|Email|2025-01-13
24500|72234|Chat|2025-01-11
24501|42924|Chat|2025-01-17
24502|45884|Chat|2025-01-11
24503|9335|Chat|2025-01-11
24504|30188|Email|2025-01-09
24505|14939|Chat|2025-01-10
24506|71606|Chat|2025-01-15
24507|44965|Email|2025-01-14
24508|76645|Chat|2025-01-11
24509|88240|Chat|2025-01-09
24510|28332|Call|2025-01-12
24511|59249|Chat|2025-01-13
24512|59800|Email|2025-01-15
24513|80924|Chat|2025-01-10
24514|45895|Call|2025-01-12
24515|39496|Chat|2025-01-10
24516|38444|Chat|2025-01-13
24517|87802|Chat|2025-01-15
24518|46690|Email|2025-01-16
24519|18944|Chat|2025-01-13
24520|80917|Call|2025-01-11
24521|68702|Chat|2025-01-09
24522|79322|Chat|2025-01-11
24523|66400|Chat|2025-01-15
24524|26222|Chat|2025-01-13
24525|67389|Chat|2025-01-09
24526|94230|Chat|2025-01-11
24527|74122|Chat|2025-01-10
24528|14890|Chat|2025-01-15
24529|87309|Chat|2025-01-14
24530|84839|Chat|2025-01-11
24531|65482|Email|2025-01-11
24532|71700|Chat|2025-01-16
24533|18378|Chat|2025-01-10
24534|65457|Chat|2025-01-12
24535|80179|Email|2025-01-12
24536|10933|Chat|2025-01-13
24537|11368|Chat|2025-01-11
24538|21968|Chat|2025-01-13
24539|39033|Email|2025-01-14
24540|79597|Call|2025-01-15
24541|18029|Chat|2025-01-11
24542|95960|Chat|2025-01-13
24543|34209|Chat|2025-01-11
24544|86399|Email|2025-01-14
24545|96789|Chat|2025-01-12
24546|57187|Chat|2025-01-11
24547|37823|Chat|2025-01-13
24548|90872|Chat|2025-01-12
24549|53161|Chat|2025-01-11
24550|65188|Chat|2025-01-11
24551|47884|Chat|2025-01-10
24552|500|Chat|2025-01-12
24553|70430|Chat|2025-01-11
24554|64162|Email|2025-01-12
24555|71369|Chat|2025-01-12
24556|55727|Chat|2025-01-13
24557|34666|Chat|2025-01-09
24558|84134|Chat|2025-01-10
24559|77845|Chat|2025-01-13
24560|14851|Chat|2025-01-12
24561|7717|Chat|2025-01-09
24562|38184|Call|2025-01-12
24563|59230|Chat|2025-01-13
24564|32141|Chat|2025-01-14
24565|16212|Chat|2025-01-12
24566|15400|Chat|2025-01-08
24567|38124|Chat|2025-01-13
24568|97928|Email|2025-01-09
24569|82669|Email|2025-01-13
24570|36958|Chat|2025-01-13
24571|68693|Chat|2025-01-11
24572|75152|Chat|2025-01-13
24573|48410|Chat|2025-01-13
24574|45904|Email|2025-01-12
24575|78195|Chat|2025-01-12
24576|25629|Email|2025-01-14
24577|31567|Chat|2025-01-12
24578|9693|Chat|2025-01-12
24579|80091|Email|2025-01-16
24580|49309|Chat|2025-01-11
24581|78906|Call|2025-01-09
24582|84890|Call|2025-01-10
24583|83453|Chat|2025-01-12
24584|10527|Chat|2025-01-11
24585|2469|Email|2025-01-16
24586|52693|Chat|2025-01-16
24587|3964|Chat|2025-01-10
24588|37237|Chat|2025-01-14
24589|26082|Chat|2025-01-06
24590|60908|Chat|2025-01-13
24591|25695|Chat|2025-01-12
24592|48839|Chat|2025-01-16
24593|94596|Chat|2025-01-14
24594|31269|Chat|2025-01-11
24595|13709|Chat|2025-01-14
24596|25827|Email|2025-01-13
24597|41383|Chat|2025-01-10
24598|26169|Chat|2025-01-14
24599|82319|Email|2025-01-13
24600|7691|Chat|2025-01-11
24601|98004|Chat|2025-01-13
24602|97271|Chat|2025-01-12
24603|99084|Chat|2025-01-11
24604|73161|Call|2025-01-14
24605|96013|Email|2025-01-11
24606|24534|Chat|2025-01-12
24607|19809|Email|2025-01-10
24608|22403|Chat|2025-01-13
24609|14108|Chat|2025-01-10
24610|74160|Chat|2025-01-12
24611|66554|Chat|2025-01-11
24612|40481|Email|2025-01-08
24613|61264|Chat|2025-01-13
24614|90596|Chat|2025-01-15
24615|96396|Chat|2025-01-10
24616|33653|Chat|2025-01-11
24617|97779|Email|2025-01-11
24618|24487|Chat|2025-01-09
24619|43968|Email|2025-01-10
24620|85555|Chat|2025-01-12
24621|13348|Chat|2025-01-12
24622|1516|Chat|2025-01-13
24623|76897|Chat|2025-01-10
24624|90424|Email|2025-01-13
24625|23293|Email|2025-01-14
24626|21071|Chat|2025-01-12
24627|85982|Email|2025-01-11
24628|93550|Chat|2025-01-09
24629|36179|Chat|2025-01-11
24630|3583|Chat|2025-01-13
24631|40201|Chat|2025-01-11
24632|45825|Chat|2025-01-12
24633|34121|Chat|2025-01-12
24634|98371|Chat|2025-01-13
24635|60847|Chat|2025-01-12
24636|58718|Chat|2025-01-10
24637|53046|Chat|2025-01-13
24638|334|Chat|2025-01-14
24639|58983|Chat|2025-01-16
24640|44931|Chat|2025-01-15
24641|56762|Chat|2025-01-10
24642|12931|Email|2025-01-13
24643|36837|Chat|2025-01-11
24644|45704|Chat|2025-01-09
24645|99239|Chat|2025-01-12
24646|72410|Chat|2025-01-12
24647|57678|Email|2025-01-11
24648|72225|Chat|2025-01-12
24649|21768|Chat|2025-01-14
24650|80132|Call|2025-01-13
24651|6254|Chat|2025-01-12
24652|35208|Chat|2025-01-13
24653|46523|Chat|2025-01-13
24654|60657|Chat|2025-01-14
24655|39721|Chat|2025-01-13
24656|33135|Chat|2025-01-14
24657|81434|Chat|2025-01-15
24658|16123|Chat|2025-01-14
24659|80500|Chat|2025-01-12
24660|52295|Chat|2025-01-19
24661|50707|Chat|2025-01-12
24662|12026|Chat|2025-01-14
24663|74228|Chat|2025-01-17
24664|75589|Chat|2025-01-15
24665|28788|Chat|2025-01-15
24666|92405|Email|2025-01-14
24667|18650|Email|2025-01-13
24668|33593|Email|2025-01-12
24669|23922|Chat|2025-01-14
24670|88527|Email|2025-01-12
24671|68446|Email|2025-01-15
24672|55561|Chat|2025-01-15
24673|59488|Chat|2025-01-13
24674|951|Chat|2025-01-13
24675|88059|Chat|2025-01-13
24676|85846|Chat|2025-01-15
24677|14042|Chat|2025-01-15
